# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g4618fd4e1" 
Date_of_run______________________________________________________________ (date)_________________________ "09/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "16:14" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________          -14 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           19 
Total_plant_availability_fraction________________________________________ (f_t_plant_available)__________ 7.50000000000000000e-01 
Number_of_fusion_cycles_to_reach_allowable_fw/blanket_DPA________________ (bktcycles)____________________ 2.93856911192607258e+04 
# Plasma Geometry #
Tokamak_aspect_ratio_=_Conventional,_itart_=_0___________________________ (itart)________________________            0 
Plasma_shaping_model_____________________________________________________ (i_plasma_shape)_______________            0 
Major_radius_(R₀)_(m)____________________________________________________ (rmajor)_______________________ 8.59999999997704911e+00 
Minor_radius_(a)_(m)_____________________________________________________ (rminor)_______________________ 3.07142857142037506e+00 OP 
Aspect_ratio_(A)_________________________________________________________ (aspect)_______________________ 2.79999999999999982e+00 
Plasma_squareness_(ζ)____________________________________________________ (plasma_square)________________ 0.00000000000000000e+00 IP
Plasma_geometry_model____________________________________________________ (i_plasma_geometry)____________           10 
ITER_Physics_Basis_definition_of_elongation_(κₐ)_________________________ (kappa_ipb)____________________ 1.75167796116845920e+00 OP 
Elongation,_X-point_(κₐ)_________________________________________________ (kappa)________________________ 1.94778141324450682e+00 OP
Elongation,_95%_surface_(κ₉₅)____________________________________________ (kappa95)______________________ 1.73909054753973802e+00 OP
Triangularity,_X-point_(δ)_______________________________________________ (triang)_______________________ 5.00000000000000000e-01 IP 
Triangularity,_95%_surface_(δ₉₅)_________________________________________ (triang95)_____________________ 3.33333333333333315e-01 OP
Plasma_poloidal_perimeter_(m)____________________________________________ (len_plasma_poloidal)__________ 2.87265837347167690e+01 OP 
Plasma_cross-sectional_area_(m²)_________________________________________ (a_plasma_poloidal)____________ 5.32068896800482491e+01 OP 
Plasma_surface_area_(m²)_________________________________________________ (a_plasma_surface)_____________ 1.49897115794575211e+03 OP 
Plasma_volume_(m³)_______________________________________________________ (vol_plasma)___________________ 2.80519656224150231e+03 OP 
# Plasma Current and Safety Factor #
Plasma_current_scaling_law_used__________________________________________ (i_plasma_current)_____________            4 
Plasma_current_(Iₚ)_(MA)_________________________________________________ (plasma_current_MA)____________ 1.88118932761971074e+01 OP 
Plasma_current_(Iₚ)_(A)__________________________________________________ (plasma_current)_______________ 1.88118932761971056e+07 OP 
Peng_analytic_fit________________________________________________________ (c_plasma_peng_analytic)_______ 1.90390458562079109e+07 OP 
Peng_divertor_scaling____________________________________________________ (c_plasma_peng_double_null)____ 1.97849954184931554e+07 OP 
Simple_ITER_scaling_(cylindrical_case)___________________________________ (c_plasma_cyclindrical)________ 6.69329259199025761e+06 OP 
IPDG89_scaling___________________________________________________________ (c_plasma_ipdg89)______________ 1.88118932761971056e+07 OP 
Todd_empirical_scaling_I_________________________________________________ (c_plasma_todd_empirical_i)____ 2.16918017101605870e+07 OP 
Todd_empirical_scaling_II________________________________________________ (c_plasma_todd_empirical_ii)___ 2.50902508642574921e+07 OP 
Connor-Hastie_model______________________________________________________ (c_plasma_connor_hastie)_______ 1.96735771017594002e+07 OP 
Sauter_scaling___________________________________________________________ (c_plasma_sauter)______________ 2.30891515063137338e+07 OP 
FIESTA_ST_scaling________________________________________________________ (c_plasma_fiesta_st)___________ 1.66404549584080391e+07 OP 
Current_density_profile_factor_(αⱼ)______________________________________ (alphaj)_______________________ 1.00000000000000000e+00 
J._Wesson_plasma_current_profile_index___________________________________ (alphaj_wesson)________________ 1.92176907759484639e+00 OP 
On-axis_plasma_current_density_(j₀)_(A/m²)_______________________________ (j_plasma_on_axis)_____________ 5.30341842644429300e+05 OP 
Safety_factor_on_axis_(q₀)_______________________________________________ (q0)___________________________ 1.00000000000000000e+00 
Safety_factor_at_95%_flux_surface_(q₉₅)__________________________________ (q95)__________________________ 3.60000000004524345e+00 
Cylindrical_safety_factor_(qcyl)_________________________________________ (qstar)________________________ 2.92176907759484639e+00 OP 
# Plasma magnetic fields #
Vertical_field_at_plasma_(Bᵥ)_[T]________________________________________ (b_plasma_vertical_required)___ -7.24294134864534200e-01 OP 
Vacuum_toroidal_field_at_R₀_(Bᴛ(R₀))_[T]_________________________________ (b_plasma_toroidal_on_axis)____ 4.39329046986070804e+00 
Toroidal_field_at_plasma_inboard_(Bᴛ(R₀-a))_[T]__________________________ (b_plasma_inboard_toroidal)____ 6.83400739756110109e+00 
Toroidal_field_at_plasma_outboard_(Bᴛ(R₀+a))_[T]_________________________ (b_plasma_outboard_toroidal)___ 3.23716139884473186e+00 
Toroidal_field_in_plasma_at_point_0______________________________________ b_plasma_toroidal_profile0_____ 6.83400739756110109e+00 
Toroidal_field_in_plasma_at_point_1______________________________________ b_plasma_toroidal_profile1_____ 6.81512370759823582e+00 
Toroidal_field_in_plasma_at_point_2______________________________________ b_plasma_toroidal_profile2_____ 6.79634408867401962e+00 
Toroidal_field_in_plasma_at_point_3______________________________________ b_plasma_toroidal_profile3_____ 6.77766768282440690e+00 
Toroidal_field_in_plasma_at_point_4______________________________________ b_plasma_toroidal_profile4_____ 6.75909364149027514e+00 
Toroidal_field_in_plasma_at_point_5______________________________________ b_plasma_toroidal_profile5_____ 6.74062112538890812e+00 
Toroidal_field_in_plasma_at_point_6______________________________________ b_plasma_toroidal_profile6_____ 6.72224930438757529e+00 
Toroidal_field_in_plasma_at_point_7______________________________________ b_plasma_toroidal_profile7_____ 6.70397735737918321e+00 
Toroidal_field_in_plasma_at_point_8______________________________________ b_plasma_toroidal_profile8_____ 6.68580447215993878e+00 
Toroidal_field_in_plasma_at_point_9______________________________________ b_plasma_toroidal_profile9_____ 6.66772984530900636e+00 
Toroidal_field_in_plasma_at_point_10_____________________________________ b_plasma_toroidal_profile10____ 6.64975268207010384e+00 
Toroidal_field_in_plasma_at_point_11_____________________________________ b_plasma_toroidal_profile11____ 6.63187219623501356e+00 
Toroidal_field_in_plasma_at_point_12_____________________________________ b_plasma_toroidal_profile12____ 6.61408761002896561e+00 
Toroidal_field_in_plasma_at_point_13_____________________________________ b_plasma_toroidal_profile13____ 6.59639815399786400e+00 
Toroidal_field_in_plasma_at_point_14_____________________________________ b_plasma_toroidal_profile14____ 6.57880306689730965e+00 
Toroidal_field_in_plasma_at_point_15_____________________________________ b_plasma_toroidal_profile15____ 6.56130159558340420e+00 
Toroidal_field_in_plasma_at_point_16_____________________________________ b_plasma_toroidal_profile16____ 6.54389299490528398e+00 
Toroidal_field_in_plasma_at_point_17_____________________________________ b_plasma_toroidal_profile17____ 6.52657652759936902e+00 
Toroidal_field_in_plasma_at_point_18_____________________________________ b_plasma_toroidal_profile18____ 6.50935146418527744e+00 
Toroidal_field_in_plasma_at_point_19_____________________________________ b_plasma_toroidal_profile19____ 6.49221708286338828e+00 
Toroidal_field_in_plasma_at_point_20_____________________________________ b_plasma_toroidal_profile20____ 6.47517266941402259e+00 
Toroidal_field_in_plasma_at_point_21_____________________________________ b_plasma_toroidal_profile21____ 6.45821751709819658e+00 
Toroidal_field_in_plasma_at_point_22_____________________________________ b_plasma_toroidal_profile22____ 6.44135092655994157e+00 
Toroidal_field_in_plasma_at_point_23_____________________________________ b_plasma_toroidal_profile23____ 6.42457220573014176e+00 
Toroidal_field_in_plasma_at_point_24_____________________________________ b_plasma_toroidal_profile24____ 6.40788066973188286e+00 
Toroidal_field_in_plasma_at_point_25_____________________________________ b_plasma_toroidal_profile25____ 6.39127564078725463e+00 
Toroidal_field_in_plasma_at_point_26_____________________________________ b_plasma_toroidal_profile26____ 6.37475644812561715e+00 
Toroidal_field_in_plasma_at_point_27_____________________________________ b_plasma_toroidal_profile27____ 6.35832242789327484e+00 
Toroidal_field_in_plasma_at_point_28_____________________________________ b_plasma_toroidal_profile28____ 6.34197292306454496e+00 
Toroidal_field_in_plasma_at_point_29_____________________________________ b_plasma_toroidal_profile29____ 6.32570728335419741e+00 
Toroidal_field_in_plasma_at_point_30_____________________________________ b_plasma_toroidal_profile30____ 6.30952486513123922e+00 
Toroidal_field_in_plasma_at_point_31_____________________________________ b_plasma_toroidal_profile31____ 6.29342503133401809e+00 
Toroidal_field_in_plasma_at_point_32_____________________________________ b_plasma_toroidal_profile32____ 6.27740715138661631e+00 
Toroidal_field_in_plasma_at_point_33_____________________________________ b_plasma_toroidal_profile33____ 6.26147060111652998e+00 
Toroidal_field_in_plasma_at_point_34_____________________________________ b_plasma_toroidal_profile34____ 6.24561476267359161e+00 
Toroidal_field_in_plasma_at_point_35_____________________________________ b_plasma_toroidal_profile35____ 6.22983902445011672e+00 
Toroidal_field_in_plasma_at_point_36_____________________________________ b_plasma_toroidal_profile36____ 6.21414278100227158e+00 
Toroidal_field_in_plasma_at_point_37_____________________________________ b_plasma_toroidal_profile37____ 6.19852543297260983e+00 
Toroidal_field_in_plasma_at_point_38_____________________________________ b_plasma_toroidal_profile38____ 6.18298638701379133e+00 
Toroidal_field_in_plasma_at_point_39_____________________________________ b_plasma_toroidal_profile39____ 6.16752505571343246e+00 
Toroidal_field_in_plasma_at_point_40_____________________________________ b_plasma_toroidal_profile40____ 6.15214085752008266e+00 
Toroidal_field_in_plasma_at_point_41_____________________________________ b_plasma_toroidal_profile41____ 6.13683321667031922e+00 
Toroidal_field_in_plasma_at_point_42_____________________________________ b_plasma_toroidal_profile42____ 6.12160156311690606e+00 
Toroidal_field_in_plasma_at_point_43_____________________________________ b_plasma_toroidal_profile43____ 6.10644533245803789e+00 
Toroidal_field_in_plasma_at_point_44_____________________________________ b_plasma_toroidal_profile44____ 6.09136396586762530e+00 
Toroidal_field_in_plasma_at_point_45_____________________________________ b_plasma_toroidal_profile45____ 6.07635691002661105e+00 
Toroidal_field_in_plasma_at_point_46_____________________________________ b_plasma_toroidal_profile46____ 6.06142361705529975e+00 
Toroidal_field_in_plasma_at_point_47_____________________________________ b_plasma_toroidal_profile47____ 6.04656354444668231e+00 
Toroidal_field_in_plasma_at_point_48_____________________________________ b_plasma_toroidal_profile48____ 6.03177615500073738e+00 
Toroidal_field_in_plasma_at_point_49_____________________________________ b_plasma_toroidal_profile49____ 6.01706091675970089e+00 
Toroidal_field_in_plasma_at_point_50_____________________________________ b_plasma_toroidal_profile50____ 6.00241730294427178e+00 
Toroidal_field_in_plasma_at_point_51_____________________________________ b_plasma_toroidal_profile51____ 5.98784479189075380e+00 
Toroidal_field_in_plasma_at_point_52_____________________________________ b_plasma_toroidal_profile52____ 5.97334286698910510e+00 
Toroidal_field_in_plasma_at_point_53_____________________________________ b_plasma_toroidal_profile53____ 5.95891101662189282e+00 
Toroidal_field_in_plasma_at_point_54_____________________________________ b_plasma_toroidal_profile54____ 5.94454873410412521e+00 
Toroidal_field_in_plasma_at_point_55_____________________________________ b_plasma_toroidal_profile55____ 5.93025551762395153e+00 
Toroidal_field_in_plasma_at_point_56_____________________________________ b_plasma_toroidal_profile56____ 5.91603087018421991e+00 
Toroidal_field_in_plasma_at_point_57_____________________________________ b_plasma_toroidal_profile57____ 5.90187429954487008e+00 
Toroidal_field_in_plasma_at_point_58_____________________________________ b_plasma_toroidal_profile58____ 5.88778531816615303e+00 
Toroidal_field_in_plasma_at_point_59_____________________________________ b_plasma_toroidal_profile59____ 5.87376344315265886e+00 
Toroidal_field_in_plasma_at_point_60_____________________________________ b_plasma_toroidal_profile60____ 5.85980819619815030e+00 
